,Product Name,Price,Quantity,Discount,Prize badge,Product Link,Product pid
1821,Entre Quintas Reserva Douro Vinho Tinto,6.59,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/entre-quintas-reserva-douro-vinho-tinto-entre-quintas-7770161.html,7770161
1822,Quinta da Oliveirinha Grande Reserva Douro Vinho Tinto,23.59,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-da-oliveirinha-grande-reserva-douro-vinho-tinto-alves-de-sousa-7770150.html,7770150
1823,Barros Porto Colheita 2008,32.50,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/barros-porto-colheita-2008-barros-7769029.html,7769029
1824,Hexagon Regional Península de Setúbal Vinho Tinto,59.00,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/hexagon-regional-peninsula-de-setubal-vinho-tinto-hexagon-3769650.html,3769650
1825,Taylor's Quinta de Vargellas Vinho do Porto Vintage 2015,60.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/taylors-quinta-de-vargellas-vinho-do-porto-vintage-2015-taylors-7454373.html,7454373
1826,José de Sousa Mayor Regional Alentejano Vinho Tinto,28.90,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/jose-de-sousa-mayor-regional-alentejano-vinho-tinto-jose-de-sousa-2895885.html,2895885
1827,Anselmo Mendes Curtimenta DOC Vinho Verde Branco,27.00,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/anselmo-mendes-curtimenta-doc-vinho-verde-branco-anselmo-mendes-5423873.html,5423873
1828,Quinta da Gricha Touriga Nacional Talhão 8 DOC Douro Vinho Tinto,50.00,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/quinta-da-gricha-touriga-nacional-talhao-8-doc-douro-vinho-tinto-quinta-da-gricha-7361444.html,7361444
1829,Frei João Reserva Bairrada DOC Vinho Tinto,10.49,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/frei-joao-reserva-bairrada-doc-vinho-tinto-frei-joao-5490888.html,5490888
1830,Quinta da Biaia Arinto Beira Interior Vinho Branco,8.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-da-biaia-arinto-beira-interior-vinho-branco-biaia-7454274.html,7454274
1831,Pôpa DOC Douro Vinho Branco,8.89,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/popa-doc-douro-vinho-branco-popa-7454276.html,7454276
1832,Quinta do Piloto Moscatel de Setúbal 10 anos Superior,32.50,garrafa 50 cl,n/a,premiado,https://www.continente.pt/produto/quinta-do-piloto-moscatel-de-setubal-10-anos-superior-quinta-do-piloto-7696037.html,7696037
1833,Tapada do Chaves Old Vines Alentejo Vinho Branco,56.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/tapada-do-chaves-old-vines-alentejo-vinho-branco-tapada-do-chaves-7771246.html,7771246
1834,Quinta da Romaneira Touriga Franca Vinhas Velhas Douro Vinho Tinto,48.90,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-da-romaneira-touriga-franca-vinhas-velhas-douro-vinho-tinto-quinta-da-romaneira-7770385.html,7770385
1835,Buçaco Bairrada Vinho Tinto,67.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/bucaco-bairrada-vinho-tinto-bucaco-7695894.html,7695894
1836,Vidigal Coragem Reserva Lisboa Vinho Tinto,7.49,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/vidigal-coragem-reserva-lisboa-vinho-tinto-vidigal-coragem-7696097.html,7696097
1837,Vallegre DOC Douro Vinho Tinto,5.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/vallegre-doc-douro-vinho-tinto-vallegre-5368963.html,5368963
1838,Churchill's Grande Reserva DOC Douro Vinho Tinto,40.00,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/churchills-grande-reserva-doc-douro-vinho-tinto-churchills-5925155.html,5925155
1839,Porca de Murça Reserva DOC Douro Vinho Branco,9.35,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/porca-de-murca-reserva-doc-douro-vinho-branco-porca-de-murca-2429027.html,2429027
1840,Fonseca Vinho do Porto Terra Prima Biológico,16.20,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/fonseca-vinho-do-porto-terra-prima-biologico-fonseca-5962721.html,5962721
1841,Wine & Soul 10 Anos Vinho do Porto Tawny,32.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/wine-soul-10-anos-vinho-do-porto-tawny-wine-soul-7696195.html,7696195
1842,Picos do Couto Grande Escolha Dão Vinho Tinto,19.49,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/picos-do-couto-grande-escolha-dao-vinho-tinto-picos-do-couto-7770780.html,7770780
1843,Niepoort Ultreia Tinto Douro,33.10,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/niepoort-ultreia-tinto-douro-niepoort-7695150.html,7695150
1844,Dalva Grande Reserva Douro Vinho Tinto,33.20,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/dalva-grande-reserva-douro-vinho-tinto-dalva-7695718.html,7695718
1845,Comenda Grande Regional Alentejano Vinho Branco,7.69,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/comenda-grande-regional-alentejano-vinho-branco-comenda-grande-5494032.html,5494032
1846,Duorum Reserva DOC Douro Vinho Tinto,33.00,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/duorum-reserva-doc-douro-vinho-tinto-duorum-5248559.html,5248559
1847,Quinta do Monte Alegre DOC Palmela Vinho Tinto,4.99,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/quinta-do-monte-alegre-doc-palmela-vinho-tinto-quinta-do-monte-7168686.html,7168686
1848,Vallegre Reserva Especial DOC Douro Vinho Branco,21.90,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/vallegre-reserva-especial-doc-douro-vinho-branco-vallegre-5423006.html,5423006
1849,Barão Rodrigues Reserva Petit Verdot DOC Alentejo Vinho Tinto,14.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/barao-rodrigues-reserva-petit-verdot-doc-alentejo-vinho-tinto-barao-rodrigues-7403666.html,7403666
1850,Quinta do Pôpa Homenagem Doc Vinho Tinto,43.90,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-do-popa-homenagem-doc-vinho-tinto-popa-7456002.html,7456002
1851,Quinta do Gradil Colheita Tardia Lisboa Vinho Tinto,29.90,"garrafa 37,5 cl",n/a,premiado,https://www.continente.pt/produto/quinta-do-gradil-colheita-tardia-lisboa-vinho-tinto-quinta-do-gradil-7695599.html,7695599
1852,Borges Dão Reserva Dão Vinho Tinto,24.89,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/borges-dao-reserva-dao-vinho-tinto-borges-7695065.html,7695065
1853,QM Loureiro Alvarinho Vinho Verde Branco,6.09,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/qm-loureiro-alvarinho-vinho-verde-branco-quintas-de-melgaco-7769333.html,7769333
1854,Trans Douro Express Baixo Corgo Douro Vinho Tinto,17.39,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/trans-douro-express-baixo-corgo-douro-vinho-tinto-trans-douro-express-7770332.html,7770332
1855,Bons Ares Rosé Douro,18.49,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/bons-ares-rose-douro-bons-ares-7695201.html,7695201
1856,Origens Alentejo Alentejo Vinho Branco,5.69,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/origens-alentejo-alentejo-vinho-branco-origens-7771222.html,7771222
1857,Quinta do Casal Branco Cabernet Sauvignon Tejo Vinho Tinto,7.09,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-do-casal-branco-cabernet-sauvignon-tejo-vinho-tinto-quinta-do-casal-branco-7769474.html,7769474
1858,Quinta da Rede Grande Reserva Douro Vinho Branco,22.19,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-da-rede-grande-reserva-douro-vinho-branco-quinta-da-rede-7770566.html,7770566
1859,Porta da Ravessa Grand Selection Alentejo Vinho Tinto,26.50,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/porta-da-ravessa-grand-selection-alentejo-vinho-tinto-porta-da-ravessa-7771102.html,7771102
1860,Magnum Vallado Tinta Roriz Douro Vinho Tinto,72.00,"garrafa 1,5 lt",n/a,premiado,https://www.continente.pt/produto/magnum-vallado-tinta-roriz-douro-vinho-tinto-quinta-do-vallado-7770308.html,7770308
1861,Herédias Branco Douro,8.59,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/heredias-branco-douro-heredias-7695641.html,7695641
1862,Quinta da Silveira Reserva Douro Vinho Tinto,14.89,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-da-silveira-reserva-douro-vinho-tinto-quinta-da-silveira-7695313.html,7695313
1863,Conde de Serpa Alentejo Vinho Tinto,7.39,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/conde-de-serpa-alentejo-vinho-tinto-conde-de-serpa-7770970.html,7770970
1864,Bacalhau by Paulo Laureano Escolha Alentejo Vinho Branco,12.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/bacalhau-by-paulo-laureano-escolha-alentejo-vinho-branco-paulo-laureano-7695579.html,7695579
1865,Passo dos Terceiros Alfrocheiro Alentejo Vinho Tinto,12.89,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/passo-dos-terceiros-alfrocheiro-alentejo-vinho-tinto-passo-dos-terceiros-7771077.html,7771077
1866,Monte das Talhas Reserva Alentejo Vinho Tinto,7.69,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/monte-das-talhas-reserva-alentejo-vinho-tinto-herdade-grande-7770978.html,7770978
1867,Prova Cega Douro Vinho Branco,6.39,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/prova-cega-douro-vinho-branco-prova-cega-7770548.html,7770548
1868,H M Borges Malvasia 40 Anos Vinho da Madeira,325.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/h-m-borges-malvasia-40-anos-vinho-da-madeira-h.-m.-borges-7769547.html,7769547
1869,Vale da Raposa Reserva Douro Vinho Branco,10.59,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/vale-da-raposa-reserva-douro-vinho-branco-alves-de-sousa-7770608.html,7770608
1870,Montes Claros Garrafeira Alentejo Vinho Tinto,23.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/montes-claros-garrafeira-alentejo-vinho-tinto-montes-claros-7770966.html,7770966
1871,Quinta da Silveira Douro Vinho Tinto,8.49,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-da-silveira-douro-vinho-tinto-quinta-da-silveira-7770211.html,7770211
1872,Via Latina Vinhão Grande Reserva Tinto Vinho Verde,10.55,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/via-latina-vinhao-grande-reserva-tinto-vinho-verde-via-latina-7695221.html,7695221
1873,Vasques de Carvalho 40 Anos Vinho do Porto Tawny,304.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/vasques-de-carvalho-40-anos-vinho-do-porto-tawny-vasques-de-carvalho-7769179.html,7769179
1874,Allgo Encruzado Dão Vinho Branco,19.09,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/allgo-encruzado-dao-vinho-branco-allgo-7770841.html,7770841
1875,Carvalhas Tinta Francisca Douro Vinho Tinto,49.00,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/carvalhas-tinta-francisca-douro-vinho-tinto-quinta-das-carvalhas-7695813.html,7695813
1876,Vadio Rexarte Bairrada Vinho Tinto,109.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/vadio-rexarte-bairrada-vinho-tinto-vadio-7696158.html,7696158
1877,Mr Premium Regional Alentejano Vinho Tinto,49.00,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/mr-premium-regional-alentejano-vinho-tinto-monte-da-ravasqueira-5925160.html,5925160
1878,Marquês de Almeira DOC Beira Interior Vinho Tinto,6.79,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/marques-de-almeira-doc-beira-interior-vinho-tinto-marques-de-almeida-5127639.html,5127639
1879,Niepoort Vinho do Porto Ruby,8.40,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/niepoort-vinho-do-porto-ruby-niepoort-5592877.html,5592877
1880,Quinta de Saes Tobias Encruzado SO2 Free Dão Vinho Branco,21.39,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-de-saes-tobias-encruzado-so2-free-dao-vinho-branco-quinta-da-pellada-7770790.html,7770790
1881,Secreto Alvarinho Trajadura Minho Vinho Branco,5.19,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/secreto-alvarinho-trajadura-minho-vinho-branco-secreto-7769345.html,7769345
1882,Terras do Grifo Vinhas Velhas Douro Vinho Tinto,60.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/terras-do-grifo-vinhas-velhas-douro-vinho-tinto-terras-do-grifo-7696083.html,7696083
1883,Pontual Reserva Regional Alentejano Vinho Tinto,11.89,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/pontual-reserva-regional-alentejano-vinho-tinto-pontual-3957508.html,3957508
1884,Tapada dos Monges Loureiro Vinho Verde Branco,5.39,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/tapada-dos-monges-loureiro-vinho-verde-branco-tapada-dos-monges-7769320.html,7769320
1885,Monólogo Chardonnay Vinho Verde Branco,10.49,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/monologo-chardonnay-vinho-verde-branco-monologo-7695982.html,7695982
1886,Clemente de B Colheita Tardia Alentejo Vinho Branco,21.45,garrafa 50 cl,n/a,premiado,https://www.continente.pt/produto/clemente-de-b-colheita-tardia-alentejo-vinho-branco-baron-de-b-7695514.html,7695514
1887,Quinta dos Termos O Pecado Beiras Vinho Tinto,30.80,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-dos-termos-o-pecado-beiras-vinho-tinto-quinta-dos-termos-7770853.html,7770853
1888,Terrenus Reserva Regional Alentejano Vinho Tinto,38.50,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/terrenus-reserva-regional-alentejano-vinho-tinto-terrenus-5423916.html,5423916
1889,José Maria da Fonseca Moscatel Roxo de Setúbal 20 Anos,99.00,garrafa 50 cl,n/a,premiado,https://www.continente.pt/produto/jose-maria-da-fonseca-moscatel-roxo-de-setubal-20-anos-jose-maria-da-fonseca-7016495.html,7016495
1890,Cono Sur Bicicleta Cabernet Sauvignon Chile Vinho Tinto,6.49,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/cono-sur-bicicleta-cabernet-sauvignon-chile-vinho-tinto-cono-sur-7184192.html,7184192
1891,Maritávora Grande Reserva DOC Douro Vinho Tinto,39.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/maritavora-grande-reserva-doc-douro-vinho-tinto-maritavora-5426439.html,5426439
1892,Cortes de Cima Daqui Alentejo Vinho Tinto,31.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/cortes-de-cima-daqui-alentejo-vinho-tinto-cortes-de-cima-7695304.html,7695304
1893,Magnum Dom Rafael Alentejo Vinho Tinto,19.99,"garrafa 1,5 lt",n/a,premiado,https://www.continente.pt/produto/magnum-dom-rafael-alentejo-vinho-tinto-mouchao-7771095.html,7771095
1894,Marques de Borba Colheita Tardia Branco Alentejo,25.30,"garrafa 37,5 cl",n/a,premiado,https://www.continente.pt/produto/marques-de-borba-colheita-tardia-branco-alentejo-marques-de-borba-7695324.html,7695324
1895,Van Zellers DOC Douro Vinho Branco,19.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/van-zellers-doc-douro-vinho-branco-van-zellers-7682105.html,7682105
1896,Caladessa Alentejo Vinho Branco,8.49,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/caladessa-alentejo-vinho-branco-caladessa-7695520.html,7695520
1897,Mapa Special Reserva Douro Vinho Tinto,46.40,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/mapa-special-reserva-douro-vinho-tinto-mapa-7770439.html,7770439
1898,Procura Alentejo Vinho Tinto,36.80,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/procura-alentejo-vinho-tinto-procura-7696088.html,7696088
1899,Fojo Douro Vinho Tinto,209.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/fojo-douro-vinho-tinto-fojo-7695941.html,7695941
1900,Baron de B  Alentejo Vinho Tinto,23.79,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/baron-de-b--alentejo-vinho-tinto-baron-de-b-7695525.html,7695525
1901,Vinha do Fojo Douro Vinho Tinto,107.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/vinha-do-fojo-douro-vinho-tinto-fojo-7695950.html,7695950
1902,Paço do Conde Antão Vaz Verdelho Alentejo Vinho Branco,8.59,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/paco-do-conde-antao-vaz-verdelho-alentejo-vinho-branco-paco-do-conde-7695398.html,7695398
1903,Duorum Vinho do Porto Vintage 2007,135.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/duorum-vinho-do-porto-vintage-2007-duorum-7454370.html,7454370
1904,Aneto DOC Douro Vinho Branco,9.99,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/aneto-doc-douro-vinho-branco-aneto-7174069.html,7174069
1905,Barbeito Boal Meio Doce 5 Anos Vinho da Madeira Meio Doce,12.69,garrafa 50 cl,n/a,premiado,https://www.continente.pt/produto/barbeito-boal-meio-doce-5-anos-vinho-da-madeira-meio-doce-barbeito-7695238.html,7695238
1906,Monsaraz Reserva Branco Alentejo,6.89,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/monsaraz-reserva-branco-alentejo-monsaraz-7695535.html,7695535
1907,Quinta do Noval Vinho do Porto Vintage 2014,104.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-do-noval-vinho-do-porto-vintage-2014-noval-7454376.html,7454376
1908,Convento do Paraíso Sousão Regional Algarve Vinho Tinto,19.49,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/convento-do-paraiso-sousao-regional-algarve-vinho-tinto-convento-do-paraiso-7455922.html,7455922
1909,Quinta da Leira Reserva Douro Vinho Branco,13.49,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-da-leira-reserva-douro-vinho-branco-quinta-da-leira-7770593.html,7770593
1910,Casal de Ventozela Loureiro Vinho Verde Branco,6.09,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/casal-de-ventozela-loureiro-vinho-verde-branco-casal-de-ventozela-7769358.html,7769358
1911,Rede Reserva Douro Vinho Branco,8.19,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/rede-reserva-douro-vinho-branco-rede-7770565.html,7770565
1912,Quinta do Piloto Vinha dos Pardais Setúbal Vinho Tinto,7.49,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-do-piloto-vinha-dos-pardais-setubal-vinho-tinto-quinta-do-piloto-7770018.html,7770018
1913,Cabeça de Gaio Reserva Douro Vinho Tinto,8.79,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/cabeca-de-gaio-reserva-douro-vinho-tinto-cabeca-de-gaio-7770168.html,7770168
1914,Caminhos Cruzados Alfrocheiro Dão Vinho Tinto,21.59,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/caminhos-cruzados-alfrocheiro-dao-vinho-tinto-caminhos-cruzados-7770663.html,7770663
1915,Quintas de Borba Reserva Alentejo Vinho Tinto,10.59,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quintas-de-borba-reserva-alentejo-vinho-tinto-quintas-de-borba-7770972.html,7770972
1916,Águia Moura Reserva Vinhas Velhas Douro Vinho Tinto,10.89,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/aguia-moura-reserva-vinhas-velhas-douro-vinho-tinto-aguia-moura-7695900.html,7695900
1917,Scalab Syrah Reserva Tejo Vinho Tinto,9.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/scalab-syrah-reserva-tejo-vinho-tinto-scalab-7695660.html,7695660
1918,Cabeça de Toiro Bulls Temptation Tejo Vinho Tinto,9.39,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/cabeca-de-toiro-bulls-temptation-tejo-vinho-tinto-cabeca-de-toiro-7696150.html,7696150
1919,Tic Tac Lisboa Vinho Tinto,39.10,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/tic-tac-lisboa-vinho-tinto-tic-tac-7696207.html,7696207
1920,Justino's 10 Anos Sercial Vinho da Madeira,44.50,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/justinos-10-anos-sercial-vinho-da-madeira-justinos-7769567.html,7769567
1921,Herdade da Rocha Grande Reserva Alentejo Vinho Tinto,77.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/herdade-da-rocha-grande-reserva-alentejo-vinho-tinto-herdade-da-rocha-7771058.html,7771058
1922,Vale do Gaio Reserva Douro Vinho Branco,23.59,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/vale-do-gaio-reserva-douro-vinho-branco-vale-do-gaio-7770480.html,7770480
1923,Cabeça de Gaio Colheita Douro Vinho Tinto,5.89,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/cabeca-de-gaio-colheita-douro-vinho-tinto-cabeca-de-gaio-7770157.html,7770157
1924,Cabeça de Toiro Grande Reserva Tejo Vinho Tinto,17.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/cabeca-de-toiro-grande-reserva-tejo-vinho-tinto-caves-velhas-7769469.html,7769469
1925,Série Impar Sercialinho Bairrada Vinho Branco,95.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/serie-impar-sercialinho-bairrada-vinho-branco-sogrape-7770950.html,7770950
1926,Conde Vimioso Superior Tejo Vinho Tinto,9.19,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/conde-vimioso-superior-tejo-vinho-tinto-conde-vimioso-7695356.html,7695356
1927,Pousio Reserva Alentejo Vinho Branco,13.89,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/pousio-reserva-alentejo-vinho-branco-pousio-7771200.html,7771200
1928,Quinta dos Carvalhais Único Dão Vinho Tinto,100.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-dos-carvalhais-unico-dao-vinho-tinto-quinta-dos-carvalhais-7770748.html,7770748
1929,Magnum Vallado Touriga Nacional Douro Vinho Tinto,56.00,"garrafa 1,5 lt",n/a,premiado,https://www.continente.pt/produto/magnum-vallado-touriga-nacional-douro-vinho-tinto-quinta-do-vallado-7770323.html,7770323
